id_TMDB,id_IMDB,titulo,titulo_original,sinopse,duracao,ano,classificacao,situacao,idioma_original,orcamento,receita,num_oscars
71679,tt1855325,Resident Evil 5: Retribuição,Resident Evil: Retribution,"O vírus-T fatal da Corporação Umbrella está se espalhando pelo mundo, transformando pessoas comuns em legiões de zumbis. Prestes à extinção, a raça humana só tem uma esperança: Alice. Ela tem uma missão, lutando pelas cidades e através de continentes, sempre dentro da principal instalação de pesquisa da Corporação Umbrella. Velhos amigos se tornam novos inimigos, enquanto ela batalha para se libertar e descobre que tudo em que acreditou pode nem ser verdade.",95,2012,United States:R,Released,en,65000000,240159255,0.0
1573,tt0099423,Duro de Matar 2,Die Hard 2,"Terroristas assumem o controle do aeroporto de Washington, visando libertar um preso político que está sendo extraditado, e ameaçam destruir várias aeronaves se as exigências deles não forem cumpridas. Mas a esposa de John McClane, um detetive de Nova York, se encontra em um dos aviões, assim o marido resolve enfrentar a quadrilha.",124,1990,"United States:TV-14::(LV, TV Rating.)",Released,en,70000000,240031094,0.0
9396,tt0092493,Crocodilo Dundee 2,Crocodile Dundee II,"Após salvar sua namorada Sue Charlton das mãos de um chefão de drogas de Nova York, Mick Dundee decide levá-la para um lugar mais seguro: sua Austrália natal. Lá Dundee prepara uma calorosa recepção aos perseguidores de Sue.",110,1988,United States:PG,Released,en,14000000,239606210,0.0
455207,tt3104988,Podres de Ricos,Crazy Rich Asians,"Rachel Chu (Constance Wu) é uma professora de economia nos EUA e namora com Nick Young (Henry Golding) há algum tempo. Quando Nick convida Rachel para ir no casamento do melhor amigo, em Singapura, ele esquece de avisar à namorada que, como herdeiro de uma fortuna, ele é um dos solteiros mais cobiçados do local, colocando Rachel na mira de outras candidatas e da mãe de Nick, que desaprova o namoro.",121,2018,United States:PG-13,Released,en,30000000,238539198,0.0
415,tt0118688,Batman & Robin,Batman & Robin,"A dupla dinâmica enfrenta uma terrível dupla de vilões: o gélido Mr. Freeze e a delicada botânica que, ao sofrer um acidente, transforma-se na perigosa e vingativa Hera Venenosa. Mas, para poder livrar Gotham City das garras dos vilões, Batman e Robin contam com uma nova companheira, a Batgirl.",126,1997,"United States:TV-PG::(LV, TV Rating.)",Released,en,125000000,238207122,0.0
38745,tt1320261,As Viagens de Gulliver,Gulliver's Travels,"Lemuel Gulliver trabalha como entregador de correspondências para um jornal de Nova York. Quando viaja a trabalho para o Triângulo das Bermudas, seu barco é desviado por uma tempestade e vai parar na cidade mágica de Liliput, onde as pessoas são bem pequenas.",85,2010,United States:PG,Released,en,112000000,237382724,0.0
9679,tt0187078,60 Segundos,Gone in Sixty Seconds,"Randall ""Memphis"" Raines abandonou a vida criminosa há tempos, mas a visita de um amigo o força a retornar à atividade. Para salvar a vida do irmão, ele não tem outra saída senão fazer o que faz de melhor: roubar carros. É apenas uma noite, 50 carros e um contrato.",118,2000,United States:TV-14,Released,en,90000000,237202299,0.0
11009,tt0076666,Os Embalos de Sábado à Noite,Saturday Night Fever,"Tony Manero (John Travolta), um jovem do Brooklyn e um excelente dançarino de disco music, só encontra significado na vida quando dança, pois passar a semana trabalhando em uma loja de tintas não o gratifica de forma nenhuma. Assim ele se perfuma, se veste de um jeito fashion e vai para a discoteca no final de semana. Sob a influência de seu irmão, um padre frustrado, e de Stephanie (Karen Lynn Gorney), sua parceira de dança, começa a questionar a maneira como encara a vida e a limitação de suas perspectivas. Paralelamente Tony vive uma crise amorosa, enquanto se prepara para participar de um concurso em uma discoteca.",118,1977,United States:TV-MA,Released,en,3500000,237113184,0.0
82693,tt1045658,O Lado Bom da Vida,Silver Linings Playbook,"Ao perder o emprego e a esposa, Pat Solatano vai morar com os pais. Ele quer reconstruir sua vida, mas seus pais ficariam felizes se ele simplesmente gostasse tanto do Philadelphia Eagles quanto eles. Tudo se complica quando Pat conhece Tiffany, que oferece ajuda para ele reconquistar a esposa.",122,2012,"United States:TV-14::(DLSV, TV Rating.)",Released,en,21000000,236412453,1.0
584,tt0322259,+ Velozes + Furiosos,2 Fast 2 Furious,"O ex-policial Brian comete uma grande traição, juntando-se a um amigo ex-presidiário no transporte de dinheiro sujo para uma importadora-exportadora muito suspeita.",107,2003,United States:PG-13,Released,en,76000000,236350661,0.0
4935,tt0347149,O Castelo Animado,ハウルの動く城,"Sofia é uma jovem de 18 anos que trabalha na chapelaria de seu pai. Em uma de suas raras idas à cidade, ela conhece Hauru, um mágico bastante sedutor, mas de caráter duvidoso. Ao confundir a relação existente entre eles, uma feiticeira lança sobre Sofia uma maldição que faz com que ela tenha 90 anos. Desesperada, Sofia foge e termina por encontrar o Castelo Animado de Hauru. Escondendo sua identidade, ela consegue ser contratada para realizar serviços domésticos no local, se envolvendo com os demais moradores do castelo.",120,2004,United States:TV-PG::(cable rating),Released,ja,24000000,236049757,0.0
644,tt0212720,A.I.: Inteligência Artificial,A.I. Artificial Intelligence,"O primeiro menino-robô programado para amar, David, é adotado por um funcionário da Cybertronics e sua esposa. Apesar de aos poucos ele ir se tornando o filho do casal, uma série de circunstâncias inesperadas dificulta a vida de David. Sem a total aceitação dos humanos ou das máquinas, o menino-robô embarca em uma jornada para descobrir seu verdadeiro mundo.",146,2001,United States:TV-14::(DLSV),Released,en,100000000,235926552,0.0
207,tt0097165,Sociedade dos Poetas Mortos,Dead Poets Society,"Em 1959 na Welton Academy, uma tradicional escola preparatória, um ex-aluno (Robin Williams) se torna o novo professor de literatura, mas logo seus métodos de incentivar os alunos a pensarem por si mesmos cria um choque com a ortodoxa direção do colégio, principalmente quando ele fala aos seus alunos sobre a ""Sociedade dos Poetas Mortos"".",128,1989,United States:PG,Released,en,16400000,235860116,1.0
238713,tt3079380,A Espiã Que Sabia de Menos,Spy,"Analista interna da CIA, Susan Cooper está prestes a tornar-se a mais nova – e improvável – arma secreta do governo dos EUA. Quando seu parceiro fica fora de combate e outro agente tem sua situação comprometida, Susan se candidata para participar de uma operação, como agente disfarçada, e prender o chefe do tráfico de armas.",119,2015,"United States:TV-14::(DLSV, TV Rating.)",Released,en,65000000,235666219,0.0
2105,tt0163651,American Pie: A Primeira Vez é Inesquecível,American Pie,"Jim Kevin, Oz e Finch são quatro amigos às vésperas do baile de formatura de escola. Entre tentativas frustradas de fazer sexo com as namoradas, vigiar garotas nuas pela Internet e até atacar uma torta recém-saída do forno, os rapazes fazem um pacto: deixar a virgindade para trás antes do baile de formatura. Começam, então, as investidas mais hilariantes em busca de sexo e, principalmente, mulheres.",95,1999,United States:R,Released,en,11000000,235483004,0.0
71552,tt1605630,American Pie: O Reencontro,American Reunion,"Para comemorar dez anos de formatura do ensino médio, a turma toda se reúne em East Great Falls, Michigan, durante um fim de semana. Cada um deles vive um momento diferente, mas alguns hábitos nunca mudam.",113,2012,United States:R,Released,en,50000000,234989584,0.0
9032,tt0142342,O Paizão,Big Daddy,"Sonny Koufax tem 32 anos de idade e passou toda a sua vida fugindo das responsabilidades. Mas quando sua namorada decide trocá-lo por um homem muito mais velho, ele resolve provar que está pronto para uma vida adulta com o objetivo de reconquistar o seu grande amor. Desesperado, Sonny adota um menino de cinco anos, Julian, para tentar impressionar a ex-namorada. Sem jeito para ser pai, aos poucos Sonny aprende a lidar com a nova situação e passa a gostar da criança.",93,1999,United States:TV-14,Released,en,34200000,234801895,0.0
258509,tt2974918,Alvin e os Esquilos: Na Estrada,Alvin and the Chipmunks: The Road Chip,"Quando Alvin, Simon e Theodore pensam que Dave poderá abandoná-los por conta de sua nova namorada e do irritante filho dela, os esquilos se apressam em ir a Miami para impedir Dave de pedir a garota em casamento e, assim, manter a família unida.",86,2015,United States:PG,Released,en,90000000,233755553,0.0
205596,tt2084970,O Jogo da Imitação,The Imitation Game,"Em 1939, a recém-criada agência de inteligência britânica MI6 recruta Alan Turing, um aluno da Universidade de Cambridge, para entender códigos nazistas, incluindo o ""Enigma"", que criptógrafos acreditavam ser inquebrável. A equipe de Turing, incluindo Joan Clarke, analisa as mensagens de ""Enigma"", enquanto ele constrói uma máquina para decifrá-las.",113,2014,United States:PG-13,Released,en,14000000,233555708,1.0
337404,tt3228774,Cruella,Cruella,"Na Londres dos anos 70 em meio à revolução do punk rock, Estella, uma garota inteligente e criativa determinada a fazer um nome para si através de seus designs. Ela faz amizade com uma dupla de jovens ladrões e, juntos, constroem uma vida para si nas ruas de Londres. Um dia, o talento de Estella para a moda chama a atenção da Baronesa Von Hellman, uma lenda fashion que é devastadoramente chique e assustadora. Mas o relacionamento delas desencadeia um curso de eventos e revelações que farão com que Estella abrace seu lado rebelde e se torne a Cruella má, elegante e voltada para a vingança.",134,2021,United States:PG-13,Released,en,200000000,233274812,0.0
10200,tt0970416,O Dia em que a Terra Parou,The Day the Earth Stood Still,"Helen Benson (Jennifer Connelly) é uma cientista que mantém contato com Klaatu (Keanu Reeves), um alienígena que veio à Terra para alertar sobre uma crise global. Ele deseja conversar com os líderes globais, mas por ser considerado hostil, passa a ser ameaçado pela humanidade.",103,2008,United States:PG-13,Released,en,80000000,233093859,0.0
65754,tt1568346,Millennium: Os Homens Que Não Amavam as Mulheres,The Girl with the Dragon Tattoo,"Um jornalista investigativo e uma hacker de computador são contratados para desvendar o desaparecimento de uma jovem há 36 anos. À medida que avançam na investigação crescem os riscos, pois a família da jovem não quer ter seus segredos revelados.",158,2011,United States:R,Released,en,90000000,232617430,1.0
126889,tt2316204,Alien: Covenant,Alien: Covenant,"Viajando pela galáxia, os tripulantes da nave colonizadora Covenant encontram um planeta remoto com ares de paraíso inexplorado. Encantados, eles acreditam na sorte e ignoram a realidade do local: uma terra sombria que guarda terríveis segredos e tem o sobrevivente David como habitante solitário.",122,2017,United States:TV-MA::(LSV),Released,en,97000000,232380243,0.0
68734,tt1024648,Argo,Argo,"Quando a revolução iraniana invade a embaixada dos EUA em Teerã, seis cidadãos americanos escapam. Agora, somente um homem é capaz de tirá-los de trás das linhas inimigas. Tony Mendez é um brilhante agente da CIA que se especializou em fugas impossíveis, mas seu mais recente plano é tão audacioso quando desesperador. Disfarçados como equipe de produção de um filme, Tony e os fugitivos devem se esconder às vistas de todos e o menor deslize pode significar morte instantânea.",120,2012,United States:R,Released,en,44500000,232325503,3.0
1268,tt0453451,As Férias de Mr. Bean,Mr. Bean's Holiday,"Mr. Bean faz uma viagem ao sul da França para um tranquilo feriado de verão. Seu passeio de Londres à Riviera transforma em verdadeira loucura todos os lugares por onde passa, culminando numa exibição não-planejada de seus vídeos amadores da viagem no cultuado Festival de Cannes.",90,2007,United States:G,Released,en,25000000,232225908,0.0
409,tt0116209,O Paciente Inglês,The English Patient,"No final da Segunda Guerra Mundial, um desconhecido (Ralph Fiennes) que teve queimaduras generalizadas quando seu avião foi abatido e é conhecido apenas como o paciente inglês acaba recebendo os cuidados de uma enfermeira canadense (Juliette Binoche). Gradativamente ele começa a narrar o grande envolvimento que teve com a mulher (Kristin Scott Thomas) do seu melhor amigo (Colin Firth) e de como este amor foi fortemente correspondido. Mas da mesma forma que determinadas lembranças lhe surgem na mente, outros detalhes parecem não vir a lembrança, como se ele quisesse que tais fatos continuassem enterrados e esquecidos.",162,1996,United States:R,Released,en,27000000,231976425,9.0
